Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-01-31T05:00:00.000Z,42.0411627293,43.1154591036,40.6846778193,40.9520149231,118146600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-03T05:00:00.000Z,38.8776761572,40.5906103989,38.2885442297,39.9618759155,153257000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-04T05:00:00.000Z,40.0559448467,41.5559999511,39.9668324753,41.4124298096,84634600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-05T05:00:00.000Z,40.7688410833,41.9916594088,40.4767528333,41.9520530701,79694800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-06T05:00:00.000Z,42.0609648953,42.6401933845,41.6797643054,42.5807876587,76431000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-07T05:00:00.000Z,42.7045553706,43.1649686392,40.7688381929,40.9569664001,110870400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-10T05:00:00.000Z,41.9471037125,42.6748503333,41.8332364366,42.3976135254,65594200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-11T05:00:00.000Z,41.620354513,42.5708838903,41.5906516503,42.0956192017,62602800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-12T05:00:00.000Z,40.73418553,42.382762516,40.6450731584,42.1797828674,96986600,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-13T05:00:00.000Z,42.5659338138,44.0412338365,42.3679059258,43.9570732117,92920200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-14T05:00:00.000Z,43.9669753846,44.6452197117,43.8630115873,44.4719467163,76057400,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-18T05:00:00.000Z,44.8680027087,44.9274122168,43.9372764104,44.7491874695,68825200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-19T05:00:00.000Z,44.556111031,45.1105884391,44.0214367921,44.7541389465,68515800,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-20T05:00:00.000Z,44.5808651275,44.669977499,43.0164487778,44.209564209,80266000,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-21T05:00:00.000Z,44.4422411331,44.4521446057,41.323315811,41.4421310425,118627200,0.0,0.0,0.0,TQQQ,NA,NA,USD
2025-02-24T05:00:00.000Z,41.8332322541,42.1055210755,39.8529609048,39.9519729614,106467400,0.0,0.0,0.0,TQQQ,NA,NA,USD
